provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
HU,2020-09-13,23,23,0,0,0
J,2020-09-13,73,73,0,0,0
L,2020-09-13,52,52,0,0,0
LE,2020-09-13,60,60,0,0,0
LO,2020-09-13,110,110,0,0,0
LU,2020-09-13,16,16,0,0,0
M,2020-09-13,2345,2340,0,5,0
MA,2020-09-13,173,173,0,0,0
ME,2020-09-13,17,16,0,0,1
MU,2020-09-13,375,375,0,0,0
NA,2020-09-13,321,321,0,0,0
O,2020-09-13,74,74,0,0,0
OR,2020-09-13,36,36,0,0,0
P,2020-09-13,75,75,0,0,0
PM,2020-09-13,121,121,0,0,0
PO,2020-09-13,64,64,0,0,0
S,2020-09-13,133,133,0,0,0
SA,2020-09-13,124,124,0,0,0
SE,2020-09-13,200,200,0,0,0
SG,2020-09-13,31,31,0,0,0
SO,2020-09-13,23,23,0,0,0
SS,2020-09-13,191,191,0,0,0
T,2020-09-13,47,47,0,0,0
TE,2020-09-13,43,43,0,0,0
TF,2020-09-13,49,49,0,0,0
TO,2020-09-13,241,241,0,0,0
V,2020-09-13,195,195,0,0,0
VA,2020-09-13,123,123,0,0,0
VI,2020-09-13,108,108,0,0,0
Z,2020-09-13,279,279,0,0,0
ZA,2020-09-13,40,40,0,0,0
A,2020-09-14,249,249,0,0,0
AB,2020-09-14,54,54,0,0,0
AL,2020-09-14,40,40,0,0,0
AV,2020-09-14,23,23,0,0,0
B,2020-09-14,832,831,0,1,0
BA,2020-09-14,168,167,0,0,1
BI,2020-09-14,254,253,0,0,1
BU,2020-09-14,86,86,0,0,0
C,2020-09-14,90,90,0,0,0
CA,2020-09-14,83,83,0,0,0
CC,2020-09-14,76,76,0,0,0
CE,2020-09-14,12,12,0,0,0
CO,2020-09-14,118,118,0,0,0
CR,2020-09-14,142,142,0,0,0
CS,2020-09-14,49,49,0,0,0
CU,2020-09-14,46,46,0,0,0
GC,2020-09-14,97,96,0,1,0
GI,2020-09-14,152,152,0,0,0
GR,2020-09-14,70,70,0,0,0
GU,2020-09-14,118,118,0,0,0
H,2020-09-14,20,20,0,0,0
HU,2020-09-14,33,33,0,0,0
J,2020-09-14,69,69,0,0,0
L,2020-09-14,53,53,0,0,0
LE,2020-09-14,91,91,0,0,0
LO,2020-09-14,109,109,0,0,0
LU,2020-09-14,27,27,0,0,0
M,2020-09-14,3452,3441,0,11,0
MA,2020-09-14,221,221,0,0,0
ME,2020-09-14,21,21,0,0,0
MU,2020-09-14,552,552,0,0,0
NA,2020-09-14,354,354,0,0,0
O,2020-09-14,90,90,0,0,0
OR,2020-09-14,28,28,0,0,0
P,2020-09-14,59,59,0,0,0
PM,2020-09-14,180,179,1,0,0
PO,2020-09-14,92,92,0,0,0
S,2020-09-14,53,53,0,0,0
SA,2020-09-14,60,60,0,0,0
SE,2020-09-14,274,274,0,0,0
SG,2020-09-14,31,31,0,0,0
SO,2020-09-14,27,27,0,0,0
SS,2020-09-14,192,192,0,0,0
T,2020-09-14,88,88,0,0,0
TE,2020-09-14,47,47,0,0,0
TF,2020-09-14,62,62,0,0,0
TO,2020-09-14,352,352,0,0,0
V,2020-09-14,229,229,0,0,0
VA,2020-09-14,193,193,0,0,0
VI,2020-09-14,87,87,0,0,0
Z,2020-09-14,268,268,0,0,0
ZA,2020-09-14,32,32,0,0,0
A,2020-09-15,178,178,0,0,0
AB,2020-09-15,77,77,0,0,0
AL,2020-09-15,91,91,0,0,0
AV,2020-09-15,34,34,0,0,0
B,2020-09-15,982,976,0,6,0
BA,2020-09-15,133,133,0,0,0
BI,2020-09-15,274,274,0,0,0
BU,2020-09-15,119,118,0,1,0
C,2020-09-15,82,82,0,0,0
CA,2020-09-15,109,109,0,0,0
CC,2020-09-15,111,111,0,0,0
CE,2020-09-15,10,10,0,0,0
CO,2020-09-15,142,142,0,0,0
CR,2020-09-15,188,188,0,0,0
CS,2020-09-15,47,47,0,0,0
CU,2020-09-15,43,43,0,0,0
GC,2020-09-15,101,101,0,0,0
GI,2020-09-15,143,141,0,2,0
GR,2020-09-15,78,78,0,0,0
GU,2020-09-15,113,113,0,0,0
H,2020-09-15,37,37,0,0,0
HU,2020-09-15,56,56,0,0,0
J,2020-09-15,97,97,0,0,0
L,2020-09-15,58,58,0,0,0
LE,2020-09-15,104,104,0,0,0
LO,2020-09-15,148,147,0,0,1
LU,2020-09-15,29,29,0,0,0
M,2020-09-15,4772,4771,0,1,0
MA,2020-09-15,197,197,0,0,0
ME,2020-09-15,11,11,0,0,0
MU,2020-09-15,513,513,0,0,0
NA,2020-09-15,318,318,0,0,0
O,2020-09-15,89,89,0,0,0
OR,2020-09-15,45,45,0,0,0
P,2020-09-15,60,60,0,0,0
PM,2020-09-15,217,217,0,0,0
PO,2020-09-15,72,72,0,0,0
S,2020-09-15,111,111,0,0,0
SA,2020-09-15,92,92,0,0,0
SE,2020-09-15,237,236,0,1,0
SG,2020-09-15,39,39,0,0,0
SO,2020-09-15,23,23,0,0,0
SS,2020-09-15,236,236,0,0,0
T,2020-09-15,100,100,0,0,0
TE,2020-09-15,53,53,0,0,0
TF,2020-09-15,82,82,0,0,0
TO,2020-09-15,353,353,0,0,0
V,2020-09-15,240,240,0,0,0
VA,2020-09-15,272,272,0,0,0
VI,2020-09-15,89,89,0,0,0
Z,2020-09-15,273,272,0,1,0
ZA,2020-09-15,59,59,0,0,0
A,2020-09-16,191,191,0,0,0
AB,2020-09-16,94,94,0,0,0
AL,2020-09-16,124,124,0,0,0
AV,2020-09-16,44,44,0,0,0
B,2020-09-16,1002,1001,0,1,0
BA,2020-09-16,179,179,0,0,0
BI,2020-09-16,240,240,0,0,0
BU,2020-09-16,120,120,0,0,0
C,2020-09-16,111,111,0,0,0
CA,2020-09-16,148,148,0,0,0
CC,2020-09-16,112,112,0,0,0
CE,2020-09-16,7,7,0,0,0
CO,2020-09-16,146,146,0,0,0
CR,2020-09-16,185,185,0,0,0
CS,2020-09-16,63,63,0,0,0
CU,2020-09-16,56,56,0,0,0
GC,2020-09-16,89,89,0,0,0
GI,2020-09-16,141,141,0,0,0
GR,2020-09-16,107,107,0,0,0
GU,2020-09-16,113,113,0,0,0
H,2020-09-16,26,26,0,0,0
HU,2020-09-16,36,36,0,0,0
J,2020-09-16,84,84,0,0,0
L,2020-09-16,73,72,0,1,0
LE,2020-09-16,118,117,0,1,0
LO,2020-09-16,137,136,0,0,1
LU,2020-09-16,22,22,0,0,0
M,2020-09-16,4442,4433,0,9,0
MA,2020-09-16,209,209,0,0,0
ME,2020-09-16,9,9,0,0,0
MU,2020-09-16,463,463,0,0,0
NA,2020-09-16,326,326,0,0,0
O,2020-09-16,75,75,0,0,0
OR,2020-09-16,24,24,0,0,0
P,2020-09-16,53,53,0,0,0
PM,2020-09-16,199,199,0,0,0
PO,2020-09-16,93,93,0,0,0
S,2020-09-16,72,72,0,0,0
SA,2020-09-16,77,77,0,0,0
SE,2020-09-16,354,354,0,0,0
SG,2020-09-16,53,53,0,0,0
SO,2020-09-16,19,19,0,0,0
SS,2020-09-16,149,149,0,0,0
T,2020-09-16,105,104,0,1,0
TE,2020-09-16,64,64,0,0,0
TF,2020-09-16,58,58,0,0,0
TO,2020-09-16,355,355,0,0,0
V,2020-09-16,264,264,0,0,0
VA,2020-09-16,222,221,0,1,0
VI,2020-09-16,70,70,0,0,0
Z,2020-09-16,253,253,0,0,0
ZA,2020-09-16,49,49,0,0,0
A,2020-09-17,194,194,0,0,0
AB,2020-09-17,55,55,0,0,0
AL,2020-09-17,112,112,0,0,0
AV,2020-09-17,16,16,0,0,0
B,2020-09-17,931,929,0,2,0
BA,2020-09-17,155,155,0,0,0
BI,2020-09-17,178,178,0,0,0
BU,2020-09-17,101,101,0,0,0
C,2020-09-17,90,90,0,0,0
CA,2020-09-17,133,133,0,0,0
CC,2020-09-17,122,122,0,0,0
CE,2020-09-17,10,10,0,0,0
CO,2020-09-17,131,131,0,0,0
CR,2020-09-17,217,216,0,1,0
CS,2020-09-17,49,49,0,0,0
CU,2020-09-17,38,38,0,0,0
GC,2020-09-17,98,98,0,0,0
GI,2020-09-17,76,75,0,1,0
GR,2020-09-17,105,105,0,0,0
GU,2020-09-17,136,136,0,0,0
H,2020-09-17,21,21,0,0,0
HU,2020-09-17,49,49,0,0,0
J,2020-09-17,108,108,0,0,0
L,2020-09-17,41,40,0,1,0
LE,2020-09-17,76,76,0,0,0
LO,2020-09-17,110,109,0,0,1
LU,2020-09-17,21,21,0,0,0
M,2020-09-17,4486,4479,0,7,0
MA,2020-09-17,245,245,0,0,0
ME,2020-09-17,12,11,0,0,1
MU,2020-09-17,445,445,0,0,0
NA,2020-09-17,297,297,0,0,0
O,2020-09-17,97,97,0,0,0
OR,2020-09-17,44,44,0,0,0
P,2020-09-17,46,46,0,0,0
PM,2020-09-17,173,173,0,0,0
PO,2020-09-17,79,79,0,0,0
S,2020-09-17,65,65,0,0,0
SA,2020-09-17,127,127,0,0,0
SE,2020-09-17,248,248,0,0,0
SG,2020-09-17,27,27,0,0,0
SO,2020-09-17,14,14,0,0,0
SS,2020-09-17,146,146,0,0,0
T,2020-09-17,90,90,0,0,0
TE,2020-09-17,51,51,0,0,0
TF,2020-09-17,61,61,0,0,0
TO,2020-09-17,339,339,0,0,0
V,2020-09-17,232,232,0,0,0
VA,2020-09-17,210,210,0,0,0
VI,2020-09-17,64,64,0,0,0
Z,2020-09-17,299,299,0,0,0
ZA,2020-09-17,146,146,0,0,0
A,2020-09-18,161,161,0,0,0
AB,2020-09-18,69,69,0,0,0
AL,2020-09-18,102,102,0,0,0
AV,2020-09-18,65,65,0,0,0
B,2020-09-18,965,960,0,5,0
BA,2020-09-18,175,175,0,0,0
BI,2020-09-18,166,166,0,0,0
BU,2020-09-18,118,118,0,0,0
C,2020-09-18,93,93,0,0,0
CA,2020-09-18,193,193,0,0,0
CC,2020-09-18,113,113,0,0,0
CE,2020-09-18,19,19,0,0,0
CO,2020-09-18,252,252,0,0,0
CR,2020-09-18,177,177,0,0,0
CS,2020-09-18,60,60,0,0,0
CU,2020-09-18,109,109,0,0,0
GC,2020-09-18,109,109,0,0,0
GI,2020-09-18,169,168,0,1,0
GR,2020-09-18,123,123,0,0,0
GU,2020-09-18,113,112,0,1,0
H,2020-09-18,31,31,0,0,0
HU,2020-09-18,48,48,0,0,0
J,2020-09-18,130,130,0,0,0
L,2020-09-18,66,65,0,1,0
LE,2020-09-18,98,98,0,0,0
LO,2020-09-18,77,77,0,0,0
LU,2020-09-18,20,20,0,0,0
M,2020-09-18,6743,6730,0,13,0
MA,2020-09-18,172,170,0,2,0
ME,2020-09-18,9,8,0,0,1
MU,2020-09-18,487,487,0,0,0
NA,2020-09-18,328,328,0,0,0
O,2020-09-18,81,81,0,0,0
OR,2020-09-18,39,39,0,0,0
P,2020-09-18,71,71,0,0,0
PM,2020-09-18,137,137,0,0,0
PO,2020-09-18,78,78,0,0,0
S,2020-09-18,64,64,0,0,0
SA,2020-09-18,105,105,0,0,0
SE,2020-09-18,363,360,0,3,0
SG,2020-09-18,38,38,0,0,0
SO,2020-09-18,18,18,0,0,0
SS,2020-09-18,87,87,0,0,0
T,2020-09-18,108,107,0,1,0
TE,2020-09-18,64,64,0,0,0
TF,2020-09-18,72,72,0,0,0
TO,2020-09-18,371,371,0,0,0
V,2020-09-18,228,228,0,0,0
VA,2020-09-18,275,273,0,2,0
VI,2020-09-18,57,57,0,0,0
Z,2020-09-18,256,256,0,0,0
ZA,2020-09-18,59,59,0,0,0
A,2020-09-19,152,152,0,0,0
AB,2020-09-19,67,67,0,0,0
AL,2020-09-19,81,81,0,0,0
AV,2020-09-19,34,34,0,0,0
B,2020-09-19,579,576,0,3,0
BA,2020-09-19,93,93,0,0,0
BI,2020-09-19,155,155,0,0,0
BU,2020-09-19,104,103,0,1,0
C,2020-09-19,100,100,0,0,0
CA,2020-09-19,118,118,0,0,0
CC,2020-09-19,84,84,0,0,0
CE,2020-09-19,11,11,0,0,0
CO,2020-09-19,114,114,0,0,0
CR,2020-09-19,183,183,0,0,0
CS,2020-09-19,39,39,0,0,0
CU,2020-09-19,41,41,0,0,0
GC,2020-09-19,108,108,0,0,0
GI,2020-09-19,94,94,0,0,0
GR,2020-09-19,114,114,0,0,0
GU,2020-09-19,94,94,0,0,0
H,2020-09-19,31,31,0,0,0
HU,2020-09-19,36,36,0,0,0
J,2020-09-19,100,100,0,0,0
L,2020-09-19,27,27,0,0,0
LE,2020-09-19,87,87,0,0,0
LO,2020-09-19,71,70,0,0,1
LU,2020-09-19,27,27,0,0,0
M,2020-09-19,2329,2312,0,17,0
MA,2020-09-19,191,191,0,0,0
ME,2020-09-19,25,24,0,0,1
MU,2020-09-19,457,457,0,0,0
NA,2020-09-19,224,224,0,0,0
O,2020-09-19,68,68,0,0,0
OR,2020-09-19,92,92,0,0,0
P,2020-09-19,34,34,0,0,0
PM,2020-09-19,122,122,0,0,0
PO,2020-09-19,66,66,0,0,0
S,2020-09-19,56,56,0,0,0
SA,2020-09-19,154,154,0,0,0
SE,2020-09-19,282,281,0,1,0
SG,2020-09-19,24,24,0,0,0
SO,2020-09-19,17,17,0,0,0
SS,2020-09-19,166,166,0,0,0
T,2020-09-19,68,68,0,0,0
TE,2020-09-19,50,50,0,0,0
TF,2020-09-19,62,62,0,0,0
TO,2020-09-19,278,278,0,0,0
V,2020-09-19,205,205,0,0,0
VA,2020-09-19,206,206,0,0,0
VI,2020-09-19,51,51,0,0,0
Z,2020-09-19,267,267,0,0,0
ZA,2020-09-19,42,42,0,0,0
A,2020-09-20,126,126,0,0,0
AB,2020-09-20,40,40,0,0,0
AL,2020-09-20,73,73,0,0,0
AV,2020-09-20,43,43,0,0,0
B,2020-09-20,527,527,0,0,0
BA,2020-09-20,125,124,0,1,0
BI,2020-09-20,211,211,0,0,0
BU,2020-09-20,81,81,0,0,0
C,2020-09-20,83,83,0,0,0
CA,2020-09-20,87,87,0,0,0
CC,2020-09-20,58,58,0,0,0
CE,2020-09-20,9,9,0,0,0
CO,2020-09-20,66,66,0,0,0
CR,2020-09-20,120,120,0,0,0
CS,2020-09-20,37,37,0,0,0
CU,2020-09-20,39,39,0,0,0
GC,2020-09-20,85,85,0,0,0
GI,2020-09-20,75,75,0,0,0
GR,2020-09-20,71,71,0,0,0
GU,2020-09-20,92,92,0,0,0
H,2020-09-20,15,15,0,0,0
HU,2020-09-20,34,34,0,0,0
J,2020-09-20,59,58,0,1,0
L,2020-09-20,39,39,0,0,0
LE,2020-09-20,121,121,0,0,0
LO,2020-09-20,95,95,0,0,0
LU,2020-09-20,21,21,0,0,0
M,2020-09-20,1883,1854,0,29,0
MA,2020-09-20,167,167,0,0,0
ME,2020-09-20,22,19,0,0,3
MU,2020-09-20,324,324,0,0,0
NA,2020-09-20,292,292,0,0,0
O,2020-09-20,77,77,0,0,0
OR,2020-09-20,49,49,0,0,0
P,2020-09-20,73,73,0,0,0
PM,2020-09-20,105,105,0,0,0
PO,2020-09-20,63,63,0,0,0
S,2020-09-20,61,61,0,0,0
SA,2020-09-20,52,52,0,0,0
SE,2020-09-20,233,232,0,1,0
SG,2020-09-20,32,31,0,1,0
SO,2020-09-20,15,15,0,0,0
SS,2020-09-20,183,183,0,0,0
T,2020-09-20,67,67,0,0,0
TE,2020-09-20,43,43,0,0,0
TF,2020-09-20,57,57,0,0,0
TO,2020-09-20,198,198,0,0,0
V,2020-09-20,158,158,0,0,0
VA,2020-09-20,136,136,0,0,0
VI,2020-09-20,76,76,0,0,0
Z,2020-09-20,173,173,0,0,0
ZA,2020-09-20,76,76,0,0,0
A,2020-09-21,183,183,0,0,0
AB,2020-09-21,79,79,0,0,0
AL,2020-09-21,42,42,0,0,0
AV,2020-09-21,27,27,0,0,0
B,2020-09-21,1019,983,0,36,0
BA,2020-09-21,144,144,0,0,0
BI,2020-09-21,162,162,0,0,0
BU,2020-09-21,74,74,0,0,0
C,2020-09-21,81,81,0,0,0
CA,2020-09-21,80,80,0,0,0
CC,2020-09-21,94,94,0,0,0
CE,2020-09-21,20,20,0,0,0
CO,2020-09-21,87,87,0,0,0
CR,2020-09-21,109,109,0,0,0
CS,2020-09-21,47,47,0,0,0
CU,2020-09-21,47,47,0,0,0
GC,2020-09-21,171,171,0,0,0
GI,2020-09-21,156,153,0,3,0
GR,2020-09-21,123,123,0,0,0
GU,2020-09-21,97,97,0,0,0
H,2020-09-21,23,23,0,0,0
HU,2020-09-21,42,42,0,0,0
J,2020-09-21,126,126,0,0,0
L,2020-09-21,66,63,0,3,0
LE,2020-09-21,87,87,0,0,0
LO,2020-09-21,79,78,0,0,1
LU,2020-09-21,27,27,0,0,0
M,2020-09-21,3082,3008,0,74,0
MA,2020-09-21,211,210,0,1,0
ME,2020-09-21,32,29,0,0,3
MU,2020-09-21,485,485,0,0,0
NA,2020-09-21,376,376,0,0,0
O,2020-09-21,119,119,0,0,0
OR,2020-09-21,61,61,0,0,0
P,2020-09-21,37,37,0,0,0
PM,2020-09-21,129,128,0,1,0
PO,2020-09-21,82,82,0,0,0
S,2020-09-21,64,64,0,0,0
SA,2020-09-21,118,117,0,1,0
SE,2020-09-21,320,319,0,1,0
SG,2020-09-21,33,33,0,0,0
SO,2020-09-21,7,7,0,0,0
SS,2020-09-21,138,138,0,0,0
T,2020-09-21,95,95,0,0,0
TE,2020-09-21,41,41,0,0,0
TF,2020-09-21,69,69,0,0,0
TO,2020-09-21,275,275,0,0,0
V,2020-09-21,196,196,0,0,0
VA,2020-09-21,151,151,0,0,0
VI,2020-09-21,69,69,0,0,0
Z,2020-09-21,267,267,0,0,0
ZA,2020-09-21,62,62,0,0,0
A,2020-09-22,177,177,0,0,0
AB,2020-09-22,59,59,0,0,0
AL,2020-09-22,87,87,0,0,0
AV,2020-09-22,59,59,0,0,0
B,2020-09-22,892,888,0,4,0
BA,2020-09-22,148,148,0,0,0
BI,2020-09-22,200,200,0,0,0
BU,2020-09-22,111,111,0,0,0
C,2020-09-22,64,64,0,0,0
CA,2020-09-22,115,114,0,1,0
CC,2020-09-22,91,91,0,0,0
CE,2020-09-22,21,21,0,0,0
CO,2020-09-22,161,161,0,0,0
CR,2020-09-22,195,195,0,0,0
CS,2020-09-22,57,57,0,0,0
CU,2020-09-22,69,69,0,0,0
GC,2020-09-22,84,84,0,0,0
GI,2020-09-22,141,141,0,0,0
GR,2020-09-22,176,175,0,1,0
GU,2020-09-22,111,111,0,0,0
H,2020-09-22,35,35,0,0,0
HU,2020-09-22,65,65,0,0,0
J,2020-09-22,100,99,0,1,0
L,2020-09-22,62,61,0,1,0
LE,2020-09-22,108,108,0,0,0
LO,2020-09-22,81,81,0,0,0
LU,2020-09-22,23,23,0,0,0
M,2020-09-22,5300,5214,0,86,0
MA,2020-09-22,209,208,0,1,0
ME,2020-09-22,42,42,0,0,0
MU,2020-09-22,484,484,0,0,0
NA,2020-09-22,354,354,0,0,0
O,2020-09-22,145,145,0,0,0
OR,2020-09-22,64,64,0,0,0
P,2020-09-22,43,43,0,0,0
PM,2020-09-22,119,118,0,1,0
PO,2020-09-22,73,73,0,0,0
S,2020-09-22,53,53,0,0,0
SA,2020-09-22,92,92,0,0,0
SE,2020-09-22,344,341,0,3,0
SG,2020-09-22,30,30,0,0,0
SO,2020-09-22,15,15,0,0,0
SS,2020-09-22,118,118,0,0,0
T,2020-09-22,73,73,0,0,0
TE,2020-09-22,34,34,0,0,0
TF,2020-09-22,81,81,0,0,0
TO,2020-09-22,269,269,0,0,0
V,2020-09-22,241,241,0,0,0
VA,2020-09-22,177,176,0,1,0
VI,2020-09-22,93,93,0,0,0
Z,2020-09-22,208,208,0,0,0
ZA,2020-09-22,66,66,0,0,0
A,2020-09-23,168,168,0,0,0
AB,2020-09-23,69,69,0,0,0
AL,2020-09-23,103,102,0,1,0
AV,2020-09-23,54,54,0,0,0
B,2020-09-23,885,881,0,4,0
BA,2020-09-23,101,101,0,0,0
BI,2020-09-23,286,286,0,0,0
BU,2020-09-23,129,129,0,0,0
C,2020-09-23,89,89,0,0,0
CA,2020-09-23,125,125,0,0,0
CC,2020-09-23,101,101,0,0,0
CE,2020-09-23,14,14,0,0,0
CO,2020-09-23,129,127,0,2,0
CR,2020-09-23,151,151,0,0,0
CS,2020-09-23,64,64,0,0,0
CU,2020-09-23,50,50,0,0,0
GC,2020-09-23,65,65,0,0,0
GI,2020-09-23,129,129,0,0,0
GR,2020-09-23,191,190,0,1,0
GU,2020-09-23,106,106,0,0,0
H,2020-09-23,27,27,0,0,0
HU,2020-09-23,52,52,0,0,0
J,2020-09-23,92,92,0,0,0
L,2020-09-23,54,51,0,3,0
LE,2020-09-23,192,192,0,0,0
LO,2020-09-23,101,99,0,1,1
LU,2020-09-23,19,19,0,0,0
M,2020-09-23,4737,4639,0,98,0
MA,2020-09-23,238,237,0,1,0
ME,2020-09-23,32,32,0,0,0
MU,2020-09-23,434,434,0,0,0
NA,2020-09-23,320,320,0,0,0
O,2020-09-23,72,72,0,0,0
OR,2020-09-23,41,41,0,0,0
P,2020-09-23,43,43,0,0,0
PM,2020-09-23,101,101,0,0,0
PO,2020-09-23,43,43,0,0,0
S,2020-09-23,58,58,0,0,0
SA,2020-09-23,53,52,0,1,0
SE,2020-09-23,360,356,0,4,0
SG,2020-09-23,22,22,0,0,0
SO,2020-09-23,19,19,0,0,0
SS,2020-09-23,110,110,0,0,0
T,2020-09-23,96,95,0,1,0
TE,2020-09-23,36,36,0,0,0
TF,2020-09-23,59,57,0,2,0
TO,2020-09-23,354,354,0,0,0
V,2020-09-23,214,214,0,0,0
VA,2020-09-23,205,204,0,1,0
VI,2020-09-23,93,93,0,0,0
Z,2020-09-23,206,206,0,0,0
ZA,2020-09-23,61,61,0,0,0
A,2020-09-24,162,162,0,0,0
AB,2020-09-24,56,56,0,0,0
AL,2020-09-24,86,86,0,0,0
AV,2020-09-24,41,41,0,0,0
B,2020-09-24,643,642,0,1,0
BA,2020-09-24,107,107,0,0,0
BI,2020-09-24,185,184,0,0,1
BU,2020-09-24,124,124,0,0,0
C,2020-09-24,77,77,0,0,0
CA,2020-09-24,156,156,0,0,0
CC,2020-09-24,130,129,0,1,0
CE,2020-09-24,18,17,0,1,0
CO,2020-09-24,203,185,0,18,0
CR,2020-09-24,144,144,0,0,0
CS,2020-09-24,54,54,0,0,0
CU,2020-09-24,74,74,0,0,0
GC,2020-09-24,101,101,0,0,0
GI,2020-09-24,107,106,0,1,0
GR,2020-09-24,159,159,0,0,0
GU,2020-09-24,97,97,0,0,0
H,2020-09-24,35,35,0,0,0
HU,2020-09-24,42,42,0,0,0
J,2020-09-24,99,98,0,1,0
L,2020-09-24,50,50,0,0,0
LE,2020-09-24,115,115,0,0,0
LO,2020-09-24,111,110,0,0,1
LU,2020-09-24,16,16,0,0,0
M,2020-09-24,4316,4182,0,134,0
MA,2020-09-24,165,165,0,0,0
ME,2020-09-24,35,35,0,0,0
MU,2020-09-24,567,567,0,0,0
NA,2020-09-24,267,267,0,0,0
O,2020-09-24,67,67,0,0,0
OR,2020-09-24,38,38,0,0,0
P,2020-09-24,47,47,0,0,0
PM,2020-09-24,100,100,0,0,0
PO,2020-09-24,42,42,0,0,0
S,2020-09-24,26,26,0,0,0
SA,2020-09-24,139,139,0,0,0
SE,2020-09-24,370,365,0,5,0
SG,2020-09-24,45,45,0,0,0
SO,2020-09-24,18,18,0,0,0
SS,2020-09-24,96,96,0,0,0
T,2020-09-24,77,77,0,0,0
TE,2020-09-24,32,32,0,0,0
TF,2020-09-24,62,62,0,0,0
TO,2020-09-24,302,302,0,0,0
V,2020-09-24,187,187,0,0,0
VA,2020-09-24,275,274,0,1,0
VI,2020-09-24,82,82,0,0,0
Z,2020-09-24,277,277,0,0,0
ZA,2020-09-24,47,47,0,0,0
A,2020-09-25,186,186,0,0,0
AB,2020-09-25,62,62,0,0,0
AL,2020-09-25,67,67,0,0,0
AV,2020-09-25,42,42,0,0,0
B,2020-09-25,867,866,0,1,0
BA,2020-09-25,83,83,0,0,0
BI,2020-09-25,140,140,0,0,0
BU,2020-09-25,107,106,0,1,0
C,2020-09-25,69,69,0,0,0
CA,2020-09-25,158,156,0,2,0
CC,2020-09-25,66,66,0,0,0
CE,2020-09-25,21,21,0,0,0
CO,2020-09-25,217,205,0,12,0
CR,2020-09-25,127,125,0,2,0
CS,2020-09-25,67,67,0,0,0
CU,2020-09-25,96,96,0,0,0
GC,2020-09-25,67,64,0,3,0
GI,2020-09-25,120,120,0,0,0
GR,2020-09-25,190,189,0,1,0
GU,2020-09-25,118,118,0,0,0
H,2020-09-25,30,29,0,1,0
HU,2020-09-25,64,64,0,0,0
J,2020-09-25,169,166,0,3,0
L,2020-09-25,56,55,0,1,0
LE,2020-09-25,129,128,0,1,0
LO,2020-09-25,78,78,0,0,0
LU,2020-09-25,18,18,0,0,0
M,2020-09-25,4912,4756,0,156,0
MA,2020-09-25,168,167,0,1,0
ME,2020-09-25,30,30,0,0,0
MU,2020-09-25,420,420,0,0,0
NA,2020-09-25,324,324,0,0,0
O,2020-09-25,63,63,0,0,0
OR,2020-09-25,48,48,0,0,0
P,2020-09-25,36,36,0,0,0
PM,2020-09-25,109,109,0,0,0
PO,2020-09-25,37,37,0,0,0
S,2020-09-25,66,66,0,0,0
SA,2020-09-25,119,119,0,0,0
SE,2020-09-25,341,323,0,18,0
SG,2020-09-25,35,35,0,0,0
SO,2020-09-25,30,30,0,0,0
SS,2020-09-25,99,99,0,0,0
T,2020-09-25,93,93,0,0,0
TE,2020-09-25,22,22,0,0,0
TF,2020-09-25,81,81,0,0,0
TO,2020-09-25,286,285,0,1,0
V,2020-09-25,182,181,0,1,0
VA,2020-09-25,229,229,0,0,0
VI,2020-09-25,45,45,0,0,0
Z,2020-09-25,250,250,0,0,0
ZA,2020-09-25,75,75,0,0,0
A,2020-09-26,124,124,0,0,0
AB,2020-09-26,52,52,0,0,0
AL,2020-09-26,93,93,0,0,0
AV,2020-09-26,18,17,0,1,0
B,2020-09-26,525,524,0,1,0
BA,2020-09-26,98,98,0,0,0
BI,2020-09-26,181,181,0,0,0
BU,2020-09-26,92,92,0,0,0
C,2020-09-26,51,51,0,0,0
CA,2020-09-26,149,149,0,0,0
CC,2020-09-26,39,39,0,0,0
CE,2020-09-26,25,24,0,0,1
CO,2020-09-26,154,144,0,10,0
CR,2020-09-26,148,148,0,0,0
CS,2020-09-26,48,48,0,0,0
CU,2020-09-26,54,53,0,1,0
GC,2020-09-26,96,95,0,1,0
GI,2020-09-26,78,78,0,0,0
GR,2020-09-26,175,175,0,0,0
GU,2020-09-26,88,88,0,0,0
H,2020-09-26,53,53,0,0,0
HU,2020-09-26,45,45,0,0,0
J,2020-09-26,136,136,0,0,0
L,2020-09-26,30,30,0,0,0
LE,2020-09-26,132,132,0,0,0
LO,2020-09-26,60,60,0,0,0
LU,2020-09-26,23,23,0,0,0
M,2020-09-26,1999,1851,0,148,0
MA,2020-09-26,178,178,0,0,0
ME,2020-09-26,25,25,0,0,0
MU,2020-09-26,384,384,0,0,0
NA,2020-09-26,268,267,0,1,0
O,2020-09-26,58,58,0,0,0
OR,2020-09-26,43,43,0,0,0
P,2020-09-26,53,53,0,0,0
PM,2020-09-26,88,88,0,0,0
PO,2020-09-26,44,44,0,0,0
S,2020-09-26,34,34,0,0,0
SA,2020-09-26,75,75,0,0,0
SE,2020-09-26,256,250,0,6,0
SG,2020-09-26,23,23,0,0,0
SO,2020-09-26,12,12,0,0,0
SS,2020-09-26,142,142,0,0,0
T,2020-09-26,78,78,0,0,0
TE,2020-09-26,35,35,0,0,0
TF,2020-09-26,65,65,0,0,0
TO,2020-09-26,226,226,0,0,0
