ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
93652,Fresno County,CA,06019,H1
93790,Fresno County,CA,06019,H1
93760,Fresno County,CA,06019,H1
93772,Fresno County,CA,06019,H1
93793,Fresno County,CA,06019,H1
93634,Fresno County,CA,06019,H1
93765,Fresno County,CA,06019,H1
93647,Fresno County,CA,06019,H1
93619,Fresno County,CA,06019,H1
93612,Fresno County,CA,06019,H1
93631,Fresno County,CA,06019,H1
93728,Fresno County,CA,06019,H1
93660,Fresno County,CA,06019,H1
93651,Fresno County,CA,06019,H1
93771,Fresno County,CA,06019,H1
93778,Fresno County,CA,06019,H1
93740,Fresno County,CA,06019,H1
93210,Fresno County,CA,06019,H1
93704,Fresno County,CA,06019,H1
93711,Fresno County,CA,06019,H1
93725,Fresno County,CA,06019,H1
93730,Fresno County,CA,06019,H1
93724,Fresno County,CA,06019,H1
93714,Fresno County,CA,06019,H1
93715,Fresno County,CA,06019,H1
93791,Fresno County,CA,06019,H1
93606,Fresno County,CA,06019,H1
93642,Fresno County,CA,06019,H1
93605,Fresno County,CA,06019,H1
93242,Fresno County,CA,06019,H1
93611,Fresno County,CA,06019,H1
93626,Fresno County,CA,06019,H1
93705,Fresno County,CA,06019,H1
93722,Fresno County,CA,06019,H1
93720,Fresno County,CA,06019,H1
93729,Fresno County,CA,06019,H1
93755,Fresno County,CA,06019,H1
93776,Fresno County,CA,06019,H1
93716,Fresno County,CA,06019,H1
93764,Fresno County,CA,06019,H1
93649,Fresno County,CA,06019,H1
93621,Fresno County,CA,06019,H1
93667,Fresno County,CA,06019,H1
93675,Fresno County,CA,06019,H1
93657,Fresno County,CA,06019,H1
93727,Fresno County,CA,06019,H1
93702,Fresno County,CA,06019,H1
93641,Fresno County,CA,06019,H1
93712,Fresno County,CA,06019,H1
93779,Fresno County,CA,06019,H1
95951,Glenn County,CA,06021,H1
95913,Glenn County,CA,06021,H1
95939,Glenn County,CA,06021,H1
95988,Glenn County,CA,06021,H1
95943,Glenn County,CA,06021,H1
95920,Glenn County,CA,06021,H1
95970,Glenn County,CA,06021,H1
95963,Glenn County,CA,06021,H1
95540,Humboldt County,CA,06023,H1
95502,Humboldt County,CA,06023,H1
95549,Humboldt County,CA,06023,H1
95551,Humboldt County,CA,06023,H1
95589,Humboldt County,CA,06023,H1
95528,Humboldt County,CA,06023,H1
95519,Humboldt County,CA,06023,H1
95521,Humboldt County,CA,06023,H1
95546,Humboldt County,CA,06023,H1
95536,Humboldt County,CA,06023,H1
95558,Humboldt County,CA,06023,H1
95537,Humboldt County,CA,06023,H1
95565,Humboldt County,CA,06023,H1
95555,Humboldt County,CA,06023,H1
95568,Humboldt County,CA,06023,H1
95503,Humboldt County,CA,06023,H1
95542,Humboldt County,CA,06023,H1
95562,Humboldt County,CA,06023,H1
95518,Humboldt County,CA,06023,H1
95573,Humboldt County,CA,06023,H1
95511,Humboldt County,CA,06023,H1
95556,Humboldt County,CA,06023,H1
95545,Humboldt County,CA,06023,H1
95553,Humboldt County,CA,06023,H1
95570,Humboldt County,CA,06023,H1
95524,Humboldt County,CA,06023,H1
95550,Humboldt County,CA,06023,H1
95587,Humboldt County,CA,06023,H1
95554,Humboldt County,CA,06023,H1
95526,Humboldt County,CA,06023,H1
95559,Humboldt County,CA,06023,H1
95534,Humboldt County,CA,06023,H1
95525,Humboldt County,CA,06023,H1
95547,Humboldt County,CA,06023,H1
95564,Humboldt County,CA,06023,H1
95501,Humboldt County,CA,06023,H1
95560,Humboldt County,CA,06023,H1
95569,Humboldt County,CA,06023,H1
95514,Humboldt County,CA,06023,H1
95563,Humboldt County,CA,06023,H1
95571,Humboldt County,CA,06023,H1
92251,Imperial County,CA,06025,H1
92266,Imperial County,CA,06025,H1
92250,Imperial County,CA,06025,H1
92233,Imperial County,CA,06025,H1
92232,Imperial County,CA,06025,H1
92259,Imperial County,CA,06025,H1
92244,Imperial County,CA,06025,H1
92274,Imperial County,CA,06025,H1
92243,Imperial County,CA,06025,H1
92257,Imperial County,CA,06025,H1
92275,Imperial County,CA,06025,H1
92283,Imperial County,CA,06025,H1
92281,Imperial County,CA,06025,H1
92249,Imperial County,CA,06025,H1
92225,Imperial County,CA,06025,H1
92273,Imperial County,CA,06025,H1
92231,Imperial County,CA,06025,H1
92227,Imperial County,CA,06025,H1
92222,Imperial County,CA,06025,H1
93515,Inyo County,CA,06027,H1
93527,Inyo County,CA,06027,H1
93526,Inyo County,CA,06027,H1
93545,Inyo County,CA,06027,H1
93530,Inyo County,CA,06027,H1
93514,Inyo County,CA,06027,H1
92384,Inyo County,CA,06027,H1
93522,Inyo County,CA,06027,H1
93549,Inyo County,CA,06027,H1
92328,Inyo County,CA,06027,H1
93513,Inyo County,CA,06027,H1
92389,Inyo County,CA,06027,H1
93390,Kern County,CA,06029,H1
93249,Kern County,CA,06029,H1
93516,Kern County,CA,06029,H1
93312,Kern County,CA,06029,H1
93304,Kern County,CA,06029,H1
93305,Kern County,CA,06029,H1
93504,Kern County,CA,06029,H1
93536,Kern County,CA,06029,H1
93554,Kern County,CA,06029,H1
93276,Kern County,CA,06029,H1
93268,Kern County,CA,06029,H1
93252,Kern County,CA,06029,H1
93561,Kern County,CA,06029,H1
93306,Kern County,CA,06029,H1
93308,Kern County,CA,06029,H1
93224,Kern County,CA,06029,H1
93387,Kern County,CA,06029,H1
93255,Kern County,CA,06029,H1
93302,Kern County,CA,06029,H1
93287,Kern County,CA,06029,H1
93528,Kern County,CA,06029,H1
93226,Kern County,CA,06029,H1
93220,Kern County,CA,06029,H1
93280,Kern County,CA,06029,H1
93560,Kern County,CA,06029,H1
93518,Kern County,CA,06029,H1
93307,Kern County,CA,06029,H1
93313,Kern County,CA,06029,H1
93389,Kern County,CA,06029,H1
93238,Kern County,CA,06029,H1
93531,Kern County,CA,06029,H1
93386,Kern County,CA,06029,H1
93388,Kern County,CA,06029,H1
93285,Kern County,CA,06029,H1
93581,Kern County,CA,06029,H1
93502,Kern County,CA,06029,H1
93219,Kern County,CA,06029,H1
93461,Kern County,CA,06029,H1
93241,Kern County,CA,06029,H1
93225,Kern County,CA,06029,H1
93283,Kern County,CA,06029,H1
93555,Kern County,CA,06029,H1
93501,Kern County,CA,06029,H1
93527,Kern County,CA,06029,H1
93301,Kern County,CA,06029,H1
93311,Kern County,CA,06029,H1
93380,Kern County,CA,06029,H1
93222,Kern County,CA,06029,H1
93215,Kern County,CA,06029,H1
93243,Kern County,CA,06029,H1
93203,Kern County,CA,06029,H1
93250,Kern County,CA,06029,H1
93505,Kern County,CA,06029,H1
93314,Kern County,CA,06029,H1
93384,Kern County,CA,06029,H1
93556,Kern County,CA,06029,H1
93251,Kern County,CA,06029,H1
93303,Kern County,CA,06029,H1
93240,Kern County,CA,06029,H1
93206,Kern County,CA,06029,H1
93263,Kern County,CA,06029,H1
93523,Kern County,CA,06029,H1
93524,Kern County,CA,06029,H1
93309,Kern County,CA,06029,H1
93385,Kern County,CA,06029,H1
93205,Kern County,CA,06029,H1
93266,Kings County,CA,06031,H1
93656,Kings County,CA,06031,H1
93274,Kings County,CA,06031,H1
93212,Kings County,CA,06031,H1
93245,Kings County,CA,06031,H1
93239,Kings County,CA,06031,H1
93631,Kings County,CA,06031,H1
93242,Kings County,CA,06031,H1
93246,Kings County,CA,06031,H1
93202,Kings County,CA,06031,H1
93230,Kings County,CA,06031,H1
93204,Kings County,CA,06031,H1
93232,Kings County,CA,06031,H1
95467,Lake County,CA,06033,H1
95464,Lake County,CA,06033,H1
95493,Lake County,CA,06033,H1
95423,Lake County,CA,06033,H1
95485,Lake County,CA,06033,H1
95443,Lake County,CA,06033,H1
95453,Lake County,CA,06033,H1
95469,Lake County,CA,06033,H1
95422,Lake County,CA,06033,H1
95458,Lake County,CA,06033,H1
95457,Lake County,CA,06033,H1
95424,Lake County,CA,06033,H1
95451,Lake County,CA,06033,H1
95461,Lake County,CA,06033,H1
95426,Lake County,CA,06033,H1
95435,Lake County,CA,06033,H1
96119,Lassen County,CA,06035,H1
96130,Lassen County,CA,06035,H1
96121,Lassen County,CA,06035,H1
96136,Lassen County,CA,06035,H1
96128,Lassen County,CA,06035,H1
96056,Lassen County,CA,06035,H1
96117,Lassen County,CA,06035,H1
96109,Lassen County,CA,06035,H1
96123,Lassen County,CA,06035,H1
96127,Lassen County,CA,06035,H1
96009,Lassen County,CA,06035,H1
96113,Lassen County,CA,06035,H1
96114,Lassen County,CA,06035,H1
96132,Lassen County,CA,06035,H1
96137,Lassen County,CA,06035,H1
96068,Lassen County,CA,06035,H1
90032,Los Angeles County,CA,06037,H1
90035,Los Angeles County,CA,06037,H1
90056,Los Angeles County,CA,06037,H1
90402,Los Angeles County,CA,06037,H1
90403,Los Angeles County,CA,06037,H1
90405,Los Angeles County,CA,06037,H1
90401,Los Angeles County,CA,06037,H1
90274,Los Angeles County,CA,06037,H1
90018,Los Angeles County,CA,06037,H1
90026,Los Angeles County,CA,06037,H1
90016,Los Angeles County,CA,06037,H1
90021,Los Angeles County,CA,06037,H1
90746,Los Angeles County,CA,06037,H1
90733,Los Angeles County,CA,06037,H1
90254,Los Angeles County,CA,06037,H1
90210,Los Angeles County,CA,06037,H1
90079,Los Angeles County,CA,06037,H1
90212,Los Angeles County,CA,06037,H1
90213,Los Angeles County,CA,06037,H1
90255,Los Angeles County,CA,06037,H1
90815,Los Angeles County,CA,06037,H1
91006,Los Angeles County,CA,06037,H1
91046,Los Angeles County,CA,06037,H1
91108,Los Angeles County,CA,06037,H1
93550,Los Angeles County,CA,06037,H1
93590,Los Angeles County,CA,06037,H1
93552,Los Angeles County,CA,06037,H1
91402,Los Angeles County,CA,06037,H1
91405,Los Angeles County,CA,06037,H1
91344,Los Angeles County,CA,06037,H1
91362,Los Angeles County,CA,06037,H1
91617,Los Angeles County,CA,06037,H1
91302,Los Angeles County,CA,06037,H1
91321,Los Angeles County,CA,06037,H1
91330,Los Angeles County,CA,06037,H1
91748,Los Angeles County,CA,06037,H1
91754,Los Angeles County,CA,06037,H1
91744,Los Angeles County,CA,06037,H1
91715,Los Angeles County,CA,06037,H1
91765,Los Angeles County,CA,06037,H1
91790,Los Angeles County,CA,06037,H1
90603,Los Angeles County,CA,06037,H1
90605,Los Angeles County,CA,06037,H1
90307,Los Angeles County,CA,06037,H1
90209,Los Angeles County,CA,06037,H1
91507,Los Angeles County,CA,06037,H1
91778,Los Angeles County,CA,06037,H1
91009,Los Angeles County,CA,06037,H1
91408,Los Angeles County,CA,06037,H1
91115,Los Angeles County,CA,06037,H1
91793,Los Angeles County,CA,06037,H1
90652,Los Angeles County,CA,06037,H1
90295,Los Angeles County,CA,06037,H1
90508,Los Angeles County,CA,06037,H1
91769,Los Angeles County,CA,06037,H1
91346,Los Angeles County,CA,06037,H1
91365,Los Angeles County,CA,06037,H1
90651,Los Angeles County,CA,06037,H1
90306,Los Angeles County,CA,06037,H1
90661,Los Angeles County,CA,06037,H1
91199,Los Angeles County,CA,06037,H1
90846,Los Angeles County,CA,06037,H1
90671,Los Angeles County,CA,06037,H1
90048,Los Angeles County,CA,06037,H1
90039,Los Angeles County,CA,06037,H1
90047,Los Angeles County,CA,06037,H1
90301,Los Angeles County,CA,06037,H1
90305,Los Angeles County,CA,06037,H1
90293,Los Angeles County,CA,06037,H1
90502,Los Angeles County,CA,06037,H1
90265,Los Angeles County,CA,06037,H1
90025,Los Angeles County,CA,06037,H1
90004,Los Angeles County,CA,06037,H1
90013,Los Angeles County,CA,06037,H1
90027,Los Angeles County,CA,06037,H1
90802,Los Angeles County,CA,06037,H1
90805,Los Angeles County,CA,06037,H1
90801,Los Angeles County,CA,06037,H1
90241,Los Angeles County,CA,06037,H1
90069,Los Angeles County,CA,06037,H1
90220,Los Angeles County,CA,06037,H1
90087,Los Angeles County,CA,06037,H1
91201,Los Angeles County,CA,06037,H1
91001,Los Angeles County,CA,06037,H1
91203,Los Angeles County,CA,06037,H1
91436,Los Angeles County,CA,06037,H1
91364,Los Angeles County,CA,06037,H1
91601,Los Angeles County,CA,06037,H1
91605,Los Angeles County,CA,06037,H1
91340,Los Angeles County,CA,06037,H1
91307,Los Angeles County,CA,06037,H1
91301,Los Angeles County,CA,06037,H1
91313,Los Angeles County,CA,06037,H1
91221,Los Angeles County,CA,06037,H1
91723,Los Angeles County,CA,06037,H1
91741,Los Angeles County,CA,06037,H1
91803,Los Angeles County,CA,06037,H1
91768,Los Angeles County,CA,06037,H1
91792,Los Angeles County,CA,06037,H1
90604,Los Angeles County,CA,06037,H1
90637,Los Angeles County,CA,06037,H1
90660,Los Angeles County,CA,06037,H1
90294,Los Angeles County,CA,06037,H1
90081,Los Angeles County,CA,06037,H1
91210,Los Angeles County,CA,06037,H1
90831,Los Angeles County,CA,06037,H1
91413,Los Angeles County,CA,06037,H1
91603,Los Angeles County,CA,06037,H1
90095,Los Angeles County,CA,06037,H1
91392,Los Angeles County,CA,06037,H1
91114,Los Angeles County,CA,06037,H1
91404,Los Angeles County,CA,06037,H1
91614,Los Angeles County,CA,06037,H1
90223,Los Angeles County,CA,06037,H1
91021,Los Angeles County,CA,06037,H1
90264,Los Angeles County,CA,06037,H1
90507,Los Angeles County,CA,06037,H1
91395,Los Angeles County,CA,06037,H1
90610,Los Angeles County,CA,06037,H1
90899,Los Angeles County,CA,06037,H1
90084,Los Angeles County,CA,06037,H1
91371,Los Angeles County,CA,06037,H1
91771,Los Angeles County,CA,06037,H1
91185,Los Angeles County,CA,06037,H1
90029,Los Angeles County,CA,06037,H1
90038,Los Angeles County,CA,06037,H1
90064,Los Angeles County,CA,06037,H1
90275,Los Angeles County,CA,06037,H1
90291,Los Angeles County,CA,06037,H1
90408,Los Angeles County,CA,06037,H1
90005,Los Angeles County,CA,06037,H1
90006,Los Angeles County,CA,06037,H1
90023,Los Angeles County,CA,06037,H1
90706,Los Angeles County,CA,06037,H1
90711,Los Angeles County,CA,06037,H1
91105,Los Angeles County,CA,06037,H1
91007,Los Angeles County,CA,06037,H1
91202,Los Angeles County,CA,06037,H1
91024,Los Angeles County,CA,06037,H1
93543,Los Angeles County,CA,06037,H1
91355,Los Angeles County,CA,06037,H1
91406,Los Angeles County,CA,06037,H1
91350,Los Angeles County,CA,06037,H1
91352,Los Angeles County,CA,06037,H1
91354,Los Angeles County,CA,06037,H1
91423,Los Angeles County,CA,06037,H1
91615,Los Angeles County,CA,06037,H1
91324,Los Angeles County,CA,06037,H1
91205,Los Angeles County,CA,06037,H1
91306,Los Angeles County,CA,06037,H1
91343,Los Angeles County,CA,06037,H1
91206,Los Angeles County,CA,06037,H1
91755,Los Angeles County,CA,06037,H1
91733,Los Angeles County,CA,06037,H1
91801,Los Angeles County,CA,06037,H1
91767,Los Angeles County,CA,06037,H1
91789,Los Angeles County,CA,06037,H1
91775,Los Angeles County,CA,06037,H1
90602,Los Angeles County,CA,06037,H1
90030,Los Angeles County,CA,06037,H1
90409,Los Angeles County,CA,06037,H1
91353,Los Angeles County,CA,06037,H1
91802,Los Angeles County,CA,06037,H1
91209,Los Angeles County,CA,06037,H1
90609,Los Angeles County,CA,06037,H1
91385,Los Angeles County,CA,06037,H1
91327,Los Angeles County,CA,06037,H1
91734,Los Angeles County,CA,06037,H1
91788,Los Angeles County,CA,06037,H1
90608,Los Angeles County,CA,06037,H1
90702,Los Angeles County,CA,06037,H1
90072,Los Angeles County,CA,06037,H1
91222,Los Angeles County,CA,06037,H1
91012,Los Angeles County,CA,06037,H1
91123,Los Angeles County,CA,06037,H1
91716,Los Angeles County,CA,06037,H1
91521,Los Angeles County,CA,06037,H1
91611,Los Angeles County,CA,06037,H1
90074,Los Angeles County,CA,06037,H1
90044,Los Angeles County,CA,06037,H1
90057,Los Angeles County,CA,06037,H1
90041,Los Angeles County,CA,06037,H1
90045,Los Angeles County,CA,06037,H1
90031,Los Angeles County,CA,06037,H1
90028,Los Angeles County,CA,06037,H1
90266,Los Angeles County,CA,06037,H1
90272,Los Angeles County,CA,06037,H1
90303,Los Angeles County,CA,06037,H1
90304,Los Angeles County,CA,06037,H1
90290,Los Angeles County,CA,06037,H1
90503,Los Angeles County,CA,06037,H1
90002,Los Angeles County,CA,06037,H1
90020,Los Angeles County,CA,06037,H1
90014,Los Angeles County,CA,06037,H1
90803,Los Angeles County,CA,06037,H1
90703,Los Angeles County,CA,06037,H1
90717,Los Angeles County,CA,06037,H1
90251,Los Angeles County,CA,06037,H1
90083,Los Angeles County,CA,06037,H1
91030,Los Angeles County,CA,06037,H1
91010,Los Angeles County,CA,06037,H1
93535,Los Angeles County,CA,06037,H1
93591,Los Angeles County,CA,06037,H1
91502,Los Angeles County,CA,06037,H1
91345,Los Angeles County,CA,06037,H1
91503,Los Angeles County,CA,06037,H1
91510,Los Angeles County,CA,06037,H1
91335,Los Angeles County,CA,06037,H1
91303,Los Angeles County,CA,06037,H1
91311,Los Angeles County,CA,06037,H1
91750,Los Angeles County,CA,06037,H1
91702,Los Angeles County,CA,06037,H1
91745,Los Angeles County,CA,06037,H1
91773,Los Angeles County,CA,06037,H1
91791,Los Angeles County,CA,06037,H1
90601,Los Angeles County,CA,06037,H1
90670,Los Angeles County,CA,06037,H1
90075,Los Angeles County,CA,06037,H1
91025,Los Angeles County,CA,06037,H1
91396,Los Angeles County,CA,06037,H1
91416,Los Angeles County,CA,06037,H1
91608,Los Angeles County,CA,06037,H1
91017,Los Angeles County,CA,06037,H1
90052,Los Angeles County,CA,06037,H1
90073,Los Angeles County,CA,06037,H1
90822,Los Angeles County,CA,06037,H1
90261,Los Angeles County,CA,06037,H1
93063,Los Angeles County,CA,06037,H1
93599,Los Angeles County,CA,06037,H1
91756,Los Angeles County,CA,06037,H1
91126,Los Angeles County,CA,06037,H1
90895,Los Angeles County,CA,06037,H1
90049,Los Angeles County,CA,06037,H1
90034,Los Angeles County,CA,06037,H1
90042,Los Angeles County,CA,06037,H1
90033,Los Angeles County,CA,06037,H1
90036,Los Angeles County,CA,06037,H1
90037,Los Angeles County,CA,06037,H1
90062,Los Angeles County,CA,06037,H1
90292,Los Angeles County,CA,06037,H1
90003,Los Angeles County,CA,06037,H1
90024,Los Angeles County,CA,06037,H1
90015,Los Angeles County,CA,06037,H1
90008,Los Angeles County,CA,06037,H1
90504,Los Angeles County,CA,06037,H1
90712,Los Angeles County,CA,06037,H1
90732,Los Angeles County,CA,06037,H1
90804,Los Angeles County,CA,06037,H1
90701,Los Angeles County,CA,06037,H1
90071,Los Angeles County,CA,06037,H1
90067,Los Angeles County,CA,06037,H1
90068,Los Angeles County,CA,06037,H1
90094,Los Angeles County,CA,06037,H1
90240,Los Angeles County,CA,06037,H1
90221,Los Angeles County,CA,06037,H1
90224,Los Angeles County,CA,06037,H1
90260,Los Angeles County,CA,06037,H1
90089,Los Angeles County,CA,06037,H1
91020,Los Angeles County,CA,06037,H1
91103,Los Angeles County,CA,06037,H1
90814,Los Angeles County,CA,06037,H1
91011,Los Angeles County,CA,06037,H1
91016,Los Angeles County,CA,06037,H1
91104,Los Angeles County,CA,06037,H1
91041,Los Angeles County,CA,06037,H1
93536,Los Angeles County,CA,06037,H1
93551,Los Angeles County,CA,06037,H1
93544,Los Angeles County,CA,06037,H1
91390,Los Angeles County,CA,06037,H1
91401,Los Angeles County,CA,06037,H1
91403,Los Angeles County,CA,06037,H1
91504,Los Angeles County,CA,06037,H1
91376,Los Angeles County,CA,06037,H1
91357,Los Angeles County,CA,06037,H1
91381,Los Angeles County,CA,06037,H1
91602,Los Angeles County,CA,06037,H1
91607,Los Angeles County,CA,06037,H1
91724,Los Angeles County,CA,06037,H1
91722,Los Angeles County,CA,06037,H1
